date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:04:27	293/293	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Apr%202018%2009:04:27%20GMT	http://localhost/robots.txt		(from )
11:04:34	114611/114611	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Apr%202018%2009:04:27%20GMT	http://localhost/drch/	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/index.html	(from )
11:04:44	42/42	---M--	405	error ('Method%20Not%20Allowed')	text/plain	date:Thu,%2026%20Apr%202018%2009:04:34%20GMT	http://localhost/drch/xmlrpc.php	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/xmlrpc.0.delayed	(from http://localhost/drch/)
11:04:44	1683/1683	---M--	200	added ('OK')	text/css	etag:%22693-56a608aba48e7%22	http://localhost/drch/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.0.1	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/wp-content/plugins/contact-form-7/includes/css/styles972f.css	(from http://localhost/drch/)
11:04:44	177/177	---M--	200	added ('OK')	text/css	etag:%22b1-56a608aba3560%22	http://localhost/drch/wp-content/plugins/contact-form-7/includes/css/styles-rtl.css?ver=5.0.1	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/wp-content/plugins/contact-form-7/includes/css/styles-rtl972f.css	(from http://localhost/drch/)
11:04:45	2708/2708	---M--	200	added ('OK')	text/css	etag:%22a94-56ab87abaa429%22	http://localhost/drch/wp-content/plugins/wp-polls/polls-css.css?ver=2.73.8	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/wp-content/plugins/wp-polls/polls-cssbdc8.css	(from http://localhost/drch/)
11:04:45	91/91	---M--	200	added ('OK')	image/gif	etag:%225b-56ab87ab76a1e%22	http://localhost/drch/wp-content/plugins/wp-polls/images/default_gradient/pollbg.gif	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/wp-content/plugins/wp-polls/images/default_gradient/pollbg.gif	(from http://localhost/drch/)
11:04:45	786/786	---M--	200	added ('OK')	text/css	etag:%22312-56ab87aba775d%22	http://localhost/drch/wp-content/plugins/wp-polls/polls-css-rtl.css?ver=2.73.8	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/wp-content/plugins/wp-polls/polls-css-rtlbdc8.css	(from http://localhost/drch/)
11:04:45	178334/178334	---M--	200	added ('OK')	text/css	etag:%222b89e-56ab40f7b2b55%22	http://localhost/drch/wp-content/themes/cherry/style.css	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/wp-content/themes/cherry/style.css	(from http://localhost/drch/)
11:04:47	23739/23739	---M--	200	added ('OK')	text/css	etag:%225cbb-56a9f25cbebdc%22	http://localhost/drch/wp-content/themes/cherry/assets/fonts/font-awesome/css/font-awesome.min.css?ver=4.9.5	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/wp-content/themes/cherry/assets/fonts/font-awesome/css/font-awesome.min55fe.css	(from http://localhost/drch/)
11:04:48	7112/7112	---M--	200	added ('OK')	text/css	etag:%221bc8-56a9f25d630ef%22	http://localhost/drch/wp-content/themes/cherry/assets/fonts/fontello/css/fontello.css?ver=4.9.5	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/wp-content/themes/cherry/assets/fonts/fontello/css/fontello55fe.css	(from http://localhost/drch/)
11:04:48	28704/28704	---M--	200	added ('OK')	text/css	etag:%227020-56a9f25ca9813%22	http://localhost/drch/wp-content/themes/cherry/assets/css/responsive.css?ver=4.9.5	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/wp-content/themes/cherry/assets/css/responsive55fe.css	(from http://localhost/drch/)
11:04:50	754/754	---M--	200	added ('OK')	application/rss+xml	etag:%226319da7d6d582a01627963f7d77486ab%22	http://localhost/drch/comments/feed/	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/comments/feed/index.html	(from http://localhost/drch/)
11:04:51	10056/10056	---M--	200	added ('OK')	application/javascript	etag:%222748-5333e48ec7c00%22	http://localhost/drch/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/wp-includes/js/jquery/jquery-migrate.min330a.js	(from http://localhost/drch/)
11:04:51	1506/1506	---M--	200	added ('OK')	application/javascript	etag:%225e2-56a9f26079dfb%22	http://localhost/drch/wp-content/themes/cherry/assets/js/jquery.fitvids.js?ver=4.9.5	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/wp-content/themes/cherry/assets/js/jquery.fitvids55fe.js	(from http://localhost/drch/)
11:04:52	17540/17540	---MC-	200	added ('OK')	application/rss+xml	etag:%2235e3dcec9ae1d3fadd0e751ec2b21cc2%22	http://localhost/drch/feed/	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/feed/index.html	(from http://localhost/drch/)
11:04:52	16917/16917	---M--	200	added ('OK')	application/javascript	etag:%224215-56a9f26087103%22	http://localhost/drch/wp-content/themes/cherry/assets/js/jquery.flexslider-min.js?ver=4.9.5	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/wp-content/themes/cherry/assets/js/jquery.flexslider-min55fe.js	(from http://localhost/drch/)
11:04:52	8505/8505	---M--	200	added ('OK')	application/javascript	etag:%222139-56a9f2606e671%22	http://localhost/drch/wp-content/themes/cherry/assets/js/jquery.easing.1.3.js?ver=4.9.5	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/wp-content/themes/cherry/assets/js/jquery.easing.1.355fe.js	(from http://localhost/drch/)
11:04:54	818/818	---M--	200	added ('OK')	text/xml	date:Thu,%2026%20Apr%202018%2009:04:52%20GMT	http://localhost/drch/xmlrpc.php?rsd	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/xmlrpc0db0.php	(from http://localhost/drch/)
11:04:54	1045/1045	---M--	200	added ('OK')	application/xml	etag:%22415-4ed45d8c29600%22	http://localhost/drch/wp-includes/wlwmanifest.xml	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/wp-includes/wlwmanifest.xml	(from http://localhost/drch/)
11:04:54	15765/15765	---M--	200	added ('OK')	text/css	etag:%223d95-56ab2ef45cfc7%22	http://localhost/drch/wp-content/themes/cherry/rtl.css	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/wp-content/themes/cherry/rtl.css	(from http://localhost/drch/)
11:04:55	340/340	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Apr%202018%2009:04:55%20GMT	http://localhost/drch/wp-content/themes/cherry	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/wp-content/themes/cherry	(from http://localhost/drch/)
11:04:55	2872/2872	---M--	200	added ('OK')	text/css	etag:%22b38-56ab41310efa7%22	http://localhost/drch/wp-content/themes/cherry/assets/css/blue.css	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/wp-content/themes/cherry/assets/css/blue.css	(from http://localhost/drch/)
11:04:55	1016/1016	---M--	200	added ('OK')	text/html	date:Thu,%2026%20Apr%202018%2009:04:55%20GMT	http://localhost/drch/wp-content/themes/cherry/	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/wp-content/themes/cherry/index.html	(from http://localhost/drch/)
11:04:58	13890/13890	---M--	200	added ('OK')	image/png	etag:%223642-56a9f265b39a0%22	http://localhost/drch/wp-content/themes/cherry/images/pattern/light/17.png	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/wp-content/themes/cherry/images/pattern/light/17.png	(from http://localhost/drch/)
11:04:59	97184/97184	---M--	200	added ('OK')	application/javascript	etag:%2217ba0-5337cfef53f80%22	http://localhost/drch/wp-includes/js/jquery/jquery.js?ver=1.12.4	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/wp-includes/js/jquery/jqueryb8ff.js	(from http://localhost/drch/)
11:05:06	72421/72421	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Apr%202018%2009:04:59%20GMT	http://localhost/drch/category/%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%81%d9%89-%d8%b3%d8%b7%d9%88%d8%b1/	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/category/%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%81%d9%89-%d8%b3%d8%b7%d9%88%d8%b1/index.html	(from http://localhost/drch/)
11:05:07	51377/51377	---M--	200	added ('OK')	image/png	etag:%22c8b1-56ab1e3a138ad%22	http://localhost/drch/wp-content/uploads/2018/04/LogoNewSite-01-1.png	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/wp-content/uploads/2018/04/LogoNewSite-01-1.png	(from http://localhost/drch/)
11:05:12	68714/68714	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Apr%202018%2009:05:07%20GMT	http://localhost/drch/%d8%af%d9%84%d9%8a%d9%84-%d8%a7%d9%84%d9%85%d9%88%d8%a7%d9%82%d8%b9/	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/%d8%af%d9%84%d9%8a%d9%84-%d8%a7%d9%84%d9%85%d9%88%d8%a7%d9%82%d8%b9/index.html	(from http://localhost/drch/)
11:05:14	102385/102385	---MC-	200	added ('OK')	application/json	date:Thu,%2026%20Apr%202018%2009:04:52%20GMT	http://localhost/drch/wp-json/	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/wp-json/index.html	(from http://localhost/drch/)
11:05:16	54518/54518	---M--	200	added ('OK')	image/png	etag:%22d4f6-56ab1f1e2e1f1%22	http://localhost/drch/wp-content/uploads/2018/04/sidebanner-01.png	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/wp-content/uploads/2018/04/sidebanner-01.png	(from http://localhost/drch/)
11:05:21	47063/47063	---M--	200	added ('OK')	image/jpeg	etag:%22b7d7-56ab4952b7717%22	http://localhost/drch/wp-content/uploads/2018/04/8221-8221-27-1-2013-L_SHgqHhw84-480x350.jpg	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/wp-content/uploads/2018/04/8221-8221-27-1-2013-L_SHgqHhw84-480x350.jpg	(from http://localhost/drch/)
11:05:21	68581/68581	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Apr%202018%2009:05:14%20GMT	http://localhost/drch/%d9%85%d9%86-%d9%86%d8%ad%d9%86/	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/%d9%85%d9%86-%d9%86%d8%ad%d9%86/index.html	(from http://localhost/drch/)
11:05:24	44071/44071	---M--	200	added ('OK')	image/jpeg	etag:%22ac27-56ab4952dc100%22	http://localhost/drch/wp-content/uploads/2018/04/t3Eh91fLdiU-480x350.jpg	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/wp-content/uploads/2018/04/t3Eh91fLdiU-480x350.jpg	(from http://localhost/drch/)
11:05:31	125107/125107	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Apr%202018%2009:05:22%20GMT	http://localhost/drch/category/%d8%ae%d8%af%d9%85%d8%a7%d8%aa-%d8%b9%d9%8a%d8%a7%d8%af%d8%a9-%d8%af-%d8%ae%d8%a7%d9%84%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9/	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/category/%d8%ae%d8%af%d9%85%d8%a7%d8%aa-%d8%b9%d9%8a%d8%a7%d8%af%d8%a9-%d8%af-%d8%ae%d8%a7%d9%84%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9/index.html	(from http://localhost/drch/)
11:05:36	48400/48400	---M--	200	added ('OK')	image/jpeg	etag:%22bd10-56ab4952fdc1b%22	http://localhost/drch/wp-content/uploads/2018/04/8211-5-5-2013-Gxnyqv1iQ1I-480x350.jpg	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/wp-content/uploads/2018/04/8211-5-5-2013-Gxnyqv1iQ1I-480x350.jpg	(from http://localhost/drch/)
11:05:36	124878/124878	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Apr%202018%2009:05:24%20GMT	http://localhost/drch/category/%d8%b6%d8%b9%d9%81-%d8%ae%d8%b5%d9%88%d8%a8%d8%a9-%d8%a7%d9%84%d8%b1%d8%ac%d8%a7%d9%84/	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/category/%d8%b6%d8%b9%d9%81-%d8%ae%d8%b5%d9%88%d8%a8%d8%a9-%d8%a7%d9%84%d8%b1%d8%ac%d8%a7%d9%84/index.html	(from http://localhost/drch/)
11:05:40	46874/46874	---M--	200	added ('OK')	image/jpeg	etag:%22b71a-56ab49531e3a6%22	http://localhost/drch/wp-content/uploads/2018/04/23-10-2012-hhsS-3blXtQ-480x350.jpg	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/wp-content/uploads/2018/04/23-10-2012-hhsS-3blXtQ-480x350.jpg	(from http://localhost/drch/)
11:05:41	23778/23778	---M--	200	added ('OK')	image/jpeg	etag:%225ce2-56ab49533fad8%22	http://localhost/drch/wp-content/uploads/2018/04/im545be5bOI-480x350.jpg	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/wp-content/uploads/2018/04/im545be5bOI-480x350.jpg	(from http://localhost/drch/)
11:05:47	124983/124983	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Apr%202018%2009:05:36%20GMT	http://localhost/drch/category/%d8%a7%d9%84%d8%ac%d8%b1%d8%a7%d8%ad%d8%a7%d8%aa-%d8%a7%d9%84%d8%aa%d9%86%d8%a7%d8%b3%d9%84%d9%8a%d8%a9/	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/category/%d8%a7%d9%84%d8%ac%d8%b1%d8%a7%d8%ad%d8%a7%d8%aa-%d8%a7%d9%84%d8%aa%d9%86%d8%a7%d8%b3%d9%84%d9%8a%d8%a9/index.html	(from http://localhost/drch/)
11:05:52	125548/125548	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Apr%202018%2009:05:41%20GMT	http://localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b7%d8%a8-%d8%a7%d9%84%d8%ac%d9%86%d8%b3%d9%8a-%d9%88%d8%a7%d9%84%d8%b5%d8%ad%d8%a9-%d8%a7%d9%84%d8%aa%d9%86/	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/category/%d9%85%d9%86%d8%b8%d9%88%d9%85%d8%a9-%d8%af-%d8%b9%d9%84%d9%8a%d9%88%d8%a9-%d9%84%d9%84%d8%b7%d8%a8-%d8%a7%d9%84%d8%ac%d9%86%d8%b3%d9%8a-%d9%88%d8%a7%d9%84%d8%b5%d8%ad%d8%a9-%d8%a7%d9%84%d8%aa%d9%86/index.html	(from http://localhost/drch/)
11:05:53	39196/39196	---M--	200	added ('OK')	image/jpeg	etag:%22991c-56ab495360269%22	http://localhost/drch/wp-content/uploads/2018/04/8211-8211-5-5-2013-2B_UX8j5ulk-480x350.jpg	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/wp-content/uploads/2018/04/8211-8211-5-5-2013-2B_UX8j5ulk-480x350.jpg	(from http://localhost/drch/)
11:05:58	125069/125069	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Apr%202018%2009:05:48%20GMT	http://localhost/drch/category/%d8%a7%d9%84%d8%b5%d8%ad%d8%a9-%d9%88%d8%a7%d9%84%d8%ab%d9%82%d8%a7%d9%81%d8%a9-%d8%a7%d9%84%d8%b2%d9%88%d8%ac%d9%8a%d8%a9/	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/category/%d8%a7%d9%84%d8%b5%d8%ad%d8%a9-%d9%88%d8%a7%d9%84%d8%ab%d9%82%d8%a7%d9%81%d8%a9-%d8%a7%d9%84%d8%b2%d9%88%d8%ac%d9%8a%d8%a9/index.html	(from http://localhost/drch/)
11:06:02	36180/36180	---M--	200	added ('OK')	image/jpeg	etag:%228d54-56ab495382176%22	http://localhost/drch/wp-content/uploads/2018/04/8211-8211-31-3-2013-oVKdWVAi44M-480x350.jpg	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/wp-content/uploads/2018/04/8211-8211-31-3-2013-oVKdWVAi44M-480x350.jpg	(from http://localhost/drch/)
11:06:02	15767/15767	---M--	200	added ('OK')	image/jpeg	etag:%223d97-56ab4c430f3f1%22	http://localhost/drch/wp-content/uploads/2018/04/t3Eh91fLdiU-265x150.jpg	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/wp-content/uploads/2018/04/t3Eh91fLdiU-265x150.jpg	(from http://localhost/drch/)
11:06:04	125005/125005	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Apr%202018%2009:05:53%20GMT	http://localhost/drch/category/%d8%a7%d9%84%d8%af%d8%b9%d9%85-%d8%a7%d9%84%d9%86%d9%81%d8%b3%d9%8a-%d9%88%d8%a7%d9%84%d8%b1%d9%88%d8%ad%d9%89/	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/category/%d8%a7%d9%84%d8%af%d8%b9%d9%85-%d8%a7%d9%84%d9%86%d9%81%d8%b3%d9%8a-%d9%88%d8%a7%d9%84%d8%b1%d9%88%d8%ad%d9%89/index.html	(from http://localhost/drch/)
11:06:12	21227/21227	---M--	200	added ('OK')	image/jpeg	etag:%2252eb-56ab4db9fd28f%22	http://localhost/drch/wp-content/uploads/2018/04/10687145_720137531355225_2224204649388554509_n-317x150.jpg	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/wp-content/uploads/2018/04/10687145_720137531355225_2224204649388554509_n-317x150.jpg	(from http://localhost/drch/)
11:06:13	102913/102913	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Apr%202018%2009:06:03%20GMT	http://localhost/drch/category/%d9%85%d9%83%d8%aa%d8%a8%d8%a9-%d8%a7%d9%84%d9%81%d9%8a%d8%af%d9%8a%d9%88-%d9%88%d8%a7%d9%84%d8%a8%d8%b1%d8%a7%d9%85%d8%ac-%d8%a7%d9%84%d8%aa%d9%84%d9%8a%d9%81%d8%b2%d9%8a%d9%88%d9%86%d9%8a%d8%a9/	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/category/%d9%85%d9%83%d8%aa%d8%a8%d8%a9-%d8%a7%d9%84%d9%81%d9%8a%d8%af%d9%8a%d9%88-%d9%88%d8%a7%d9%84%d8%a8%d8%b1%d8%a7%d9%85%d8%ac-%d8%a7%d9%84%d8%aa%d9%84%d9%8a%d9%81%d8%b2%d9%8a%d9%88%d9%86%d9%8a%d8%a9/index.html	(from http://localhost/drch/)
11:06:14	43/43	---M--	200	added ('OK')	image/gif	etag:%222b-56a9f25fc66b9%22	http://localhost/drch/wp-content/themes/cherry/assets/images//spacer.gif	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/wp-content/themes/cherry/assets/images/spacer.gif	(from http://localhost/drch/)
11:06:16	124982/124982	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Apr%202018%2009:06:03%20GMT	http://localhost/drch/category/%d8%b4%d8%a7%d8%b1%d9%83-%d9%81%d9%89-%d8%a7%d9%84%d8%a8%d8%ad%d8%ab-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%89/	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/category/%d8%b4%d8%a7%d8%b1%d9%83-%d9%81%d9%89-%d8%a7%d9%84%d8%a8%d8%ad%d8%ab-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%89/index.html	(from http://localhost/drch/)
11:06:17	370070/370070	---M--	200	added ('OK')	image/x-icon	etag:%225a596-56a9f26290555%22	http://localhost/drch/wp-content/themes/cherry/favicon.ico	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/wp-content/themes/cherry/favicon.ico	(from http://localhost/drch/)
11:06:17	2115/2115	---M--	200	added ('OK')	image/jpeg	etag:%22843-56ab4d990d6e0%22	http://localhost/drch/wp-content/uploads/2018/04/10406345_720137501355228_98745735164518784_n-55x55.jpg	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/wp-content/uploads/2018/04/10406345_720137501355228_98745735164518784_n-55x55.jpg	(from http://localhost/drch/)
11:06:26	125070/125070	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Apr%202018%2009:06:12%20GMT	http://localhost/drch/category/%d9%85%d8%aa%d8%ac%d8%b1-%d8%a7%d9%84%d9%83%d8%aa%d8%a8-%d9%88%d8%a7%d9%84%d8%a7%d8%b3%d8%b7%d9%88%d8%a7%d9%86%d8%a7%d8%aa/	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/category/%d9%85%d8%aa%d8%ac%d8%b1-%d8%a7%d9%84%d9%83%d8%aa%d8%a8-%d9%88%d8%a7%d9%84%d8%a7%d8%b3%d8%b7%d9%88%d8%a7%d9%86%d8%a7%d8%aa/index.html	(from http://localhost/drch/)
11:06:28	2507/2507	---M--	200	added ('OK')	image/jpeg	etag:%229cb-56ab4d992ee10%22	http://localhost/drch/wp-content/uploads/2018/04/10647076_720137741355204_2021437409676576151_n-55x55.jpg	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/wp-content/uploads/2018/04/10647076_720137741355204_2021437409676576151_n-55x55.jpg	(from http://localhost/drch/)
11:06:30	124973/124973	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Apr%202018%2009:06:15%20GMT	http://localhost/drch/category/%d8%af%d9%88%d8%b1%d8%a7%d8%aa-%d9%88%d9%85%d8%ad%d8%a7%d8%b6%d8%b1%d8%a7%d8%aa-%d8%b7%d8%a8%d9%8a%d8%a9/	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/category/%d8%af%d9%88%d8%b1%d8%a7%d8%aa-%d9%88%d9%85%d8%ad%d8%a7%d8%b6%d8%b1%d8%a7%d8%aa-%d8%b7%d8%a8%d9%8a%d8%a9/index.html	(from http://localhost/drch/)
11:06:32	2214/2214	---M--	200	added ('OK')	image/jpeg	etag:%228a6-56ab4d994da4a%22	http://localhost/drch/wp-content/uploads/2018/04/10650063_720137554688556_3604228551700062961_n-55x55.jpg	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/wp-content/uploads/2018/04/10650063_720137554688556_3604228551700062961_n-55x55.jpg	(from http://localhost/drch/)
11:06:32	82498/82498	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Apr%202018%2009:06:17%20GMT	http://localhost/drch/2018/04/18/%d8%a7%d8%ae%d8%aa%d9%85-%d8%a3%d8%b9%d9%85%d8%a7%d9%84%d9%83-%d8%a8%d8%a7%d9%84%d8%a5%d8%b3%d8%aa%d8%ba%d9%81%d8%a7%d8%b1-%d9%88%d8%a7%d9%84%d8%af%d8%b9%d8%a7%d8%a1-%d8%8c%d8%a7%d9%84%d9%84%d9%87/	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/2018/04/18/%d8%a7%d8%ae%d8%aa%d9%85-%d8%a3%d8%b9%d9%85%d8%a7%d9%84%d9%83-%d8%a8%d8%a7%d9%84%d8%a5%d8%b3%d8%aa%d8%ba%d9%81%d8%a7%d8%b1-%d9%88%d8%a7%d9%84%d8%af%d8%b9%d8%a7%d8%a1-%d8%8c%d8%a7%d9%84%d9%84%d9%87/index.html	(from http://localhost/drch/)
11:06:34	124941/124941	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Apr%202018%2009:06:17%20GMT	http://localhost/drch/category/%d8%af%d9%88%d8%b1%d8%a7%d8%aa-%d8%b9%d8%a8%d8%b1-%d8%a7%d9%84%d8%a5%d9%86%d8%aa%d8%b1%d9%86%d8%aa/	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/category/%d8%af%d9%88%d8%b1%d8%a7%d8%aa-%d8%b9%d8%a8%d8%b1-%d8%a7%d9%84%d8%a5%d9%86%d8%aa%d8%b1%d9%86%d8%aa/index.html	(from http://localhost/drch/)
11:06:35	2115/2115	---M--	200	added ('OK')	image/jpeg	etag:%22843-56ab4d996747a%22	http://localhost/drch/wp-content/uploads/2018/04/10406345_720137501355228_98745735164518784_n-1-55x55.jpg	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/wp-content/uploads/2018/04/10406345_720137501355228_98745735164518784_n-1-55x55.jpg	(from http://localhost/drch/)
11:06:35	81179/81179	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Apr%202018%2009:06:28%20GMT	http://localhost/drch/2018/04/18/%d8%aa%d9%82%d9%8a%d8%af-%d8%a8%d8%a7%d9%84%d8%b3%d9%86%d9%87-%d8%a7%d9%84%d8%b5%d8%ad%d9%8a%d8%ad%d9%87/	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/2018/04/18/%d8%aa%d9%82%d9%8a%d8%af-%d8%a8%d8%a7%d9%84%d8%b3%d9%86%d9%87-%d8%a7%d9%84%d8%b5%d8%ad%d9%8a%d8%ad%d9%87/index.html	(from http://localhost/drch/)
11:06:38	5068/5068	---M--	200	added ('OK')	image/png	etag:%2213cc-56ab4f6ce9a7a%22	http://localhost/drch/wp-content/uploads/2018/04/WP_728x90-1.png	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/wp-content/uploads/2018/04/WP_728x90-1.png	(from http://localhost/drch/)
11:06:45	81715/81715	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Apr%202018%2009:06:33%20GMT	http://localhost/drch/2018/04/18/%d8%a3%d8%a8%d8%af%d8%a3-%d8%a3%d8%b9%d9%85%d8%a7%d9%84%d9%83-%d8%a8%d8%a7%d8%b3%d8%aa%d8%ad%d8%b6%d8%a7%d8%b1-%d9%82%d9%84%d8%a8%d9%83-%d9%88%d9%86%d9%8a%d8%aa%d9%83-%d8%a8%d8%b3%d9%85-%d8%a7%d9%84/	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/2018/04/18/%d8%a3%d8%a8%d8%af%d8%a3-%d8%a3%d8%b9%d9%85%d8%a7%d9%84%d9%83-%d8%a8%d8%a7%d8%b3%d8%aa%d8%ad%d8%b6%d8%a7%d8%b1-%d9%82%d9%84%d8%a8%d9%83-%d9%88%d9%86%d9%8a%d8%aa%d9%83-%d8%a8%d8%b3%d9%85-%d8%a7%d9%84/index.html	(from http://localhost/drch/)
11:06:45	87270/87270	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Apr%202018%2009:06:33%20GMT	http://localhost/drch/2018/04/18/%d8%b9%d9%8a%d8%a7%d8%af%d9%87-%d8%a7%d9%84%d8%b1%d8%ad%d9%85%d9%87-%d8%af-%d8%ae%d8%a7%d9%84%d8%af-%d8%ad%d9%85%d8%af%d9%89-%d9%82%d9%88%d8%a7%d9%86%d9%8a%d9%86-%d8%a7%d9%84%d8%a7%d9%86%d8%ac/	C:/My%20Web%20Sites/drch2/secondtt/localhost/drch/2018/04/18/%d8%b9%d9%8a%d8%a7%d8%af%d9%87-%d8%a7%d9%84%d8%b1%d8%ad%d9%85%d9%87-%d8%af-%d8%ae%d8%a7%d9%84%d8%af-%d8%ad%d9%85%d8%af%d9%89-%d9%82%d9%88%d8%a7%d9%86%d9%8a%d9%86-%d8%a7%d9%84%d8%a7%d9%86%d8%ac/index.html	(from http://localhost/drch/)
